,Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),Category,Comments,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Indirect Category,Indirect Taxonomy,Output ID,Country Code,Country,Comment,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Comments ,Expected Outputs,Energy Percent,Donors ,Indirect Beneficiaries,Budget (USD),Unnamed: 13,Donor,Indirect Beneficaries,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 10,Gender (% female).1,Category.1,Comments.1,Unnamed: 8,Unnamed: 9,Indirect Beneficiries,Energy Budget,Budget (Nigerian),Indirect Beneficiary,Budget ,b,Unnamed: 11
60,6037.0,AREAN,PIMS+,3321563.0,Policy or Regulatory Framework,"No. of approved and enforced RE and EC&EE policies, and associated guidance and implementing rules and regulations

",0,2,"Means of verification:
Documents on RE and EC&EE policies, regulations and energy standards
Annual reports from DoU-MoI
NPC
Bulk Fuels Project M&E and activity reports",,,,,,,,,,,6037.0-2,WSM,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,6037.0,AREAN,PIMS+,3321563.0,Policy or Regulatory Framework,No. of formulated and approved policies and regulations incorporated in the country's Energy Act,0,2,,,,,,,,,,,,6037.0-3,WSM,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,6037.0,AREAN,PIMS+,3321563.0,Policy or Regulatory Framework,"# of beneficiaries
No. of new jobs created in the application of sustainable energy and LE technologies and techniques in the energy supply and energy  end-use sectors in Niue",0,8,"Means of verification: 
DoU-MoI
Treasury Department
Project M&E and activity reports
Trade and commerce reports",,,,,,,,,,,6037.0-4,WSM,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,6037.0,AREAN,PIMS+,3321563.0,Energy Efficiency,"Incemental. No. of energy consumers (e.g., households) that will utilise EE appliances and RE-based energy generating and consuming equipment acquired through AREAN initiatives",0,160 HH,"Means of verification:
Suvervy of energy consumption of consumers (e.g., household energy survey)
Business registrations of local technical and engineering services providers that are working on low carbon technology projects
Project M&E and activity reports",,,,,,,,,,,6037.0-5,WSM,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,120029.0,Sustainable Energy Programme,http://open.undp.org/projects/00120029,15436128.0,Entrepreneurship Training,Number of professionals & stakeholders trained,0,230,,EU,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,,,120029.0-1,LBN,Lebanon,,,,,,,,0.006666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
65,120029.0,Sustainable Energy Programme,http://open.undp.org/projects/00120029,15436128.0,Entrepreneurship Training,Direct additional employment (person months),0,582,Impact Indicators,EU,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,,,120029.0-2,LBN,Lebanon,,,,,,,,0.006666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
66,6468.0,Lebanon Sustainable Low-emission Transport Systems,"PIMS+
https://www.thegef.org/projects-operations/projects/10358",3552968.0,Transport Services,Outcome Indicator 1: # direct project beneficiaries disaggregated by gender (individual people,0,1417000,https://www.thegef.org/projects-operations/projects/10358,GEF,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6468.0-1,LBN,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,143571.0,BRA/22/007 Desenvolvimento Sul do Piaui,https://open.undp.org/projects/00143571,1733569.0,Clean Cooking,The number of beneficiaries,0,415 HH,"The project will implement sustainable social technologies based on the use of soil, water and biodiversity conservation technologies in degraded areas, in a participatory manner, for families affected by environmental damage, including: construction of zero-base dams (BBZ), implementation of Integration systems Crop-Livestock-Forest (ILPF) and Agroforestry Systems (SAFs), construction of ecological stoves, cisterns for capturing and storing water for human consumption, production and installation of sanitary units (Tevap septic tank, biodigestor tank, round bathroom), oven ecological, sertanejo biodigester, gray water reuse system, among others;",,,Non-VF,,,Accelerating just energy transition,Clean Cooking,,,,143571.0-1,BRA,Brazil,,,,,,,,,Enel,,,,,,,,,,,,,,,,,,,,,,,
68,143571.0,BRA/22/007 Desenvolvimento Sul do Piaui,https://open.undp.org/projects/00143571,1733569.0,Water Services,Number of project beneficiary families with access to water at home,0,155 HH,"Complete execution of the construction of water distribution installations, to be built in the municipality of São Gonçalo do Gurguéia – PI, in the Macaco, Araras, Cipoal, Barra do Brejo, Buritizinho, Burito do Meio and Burito Grande communities. The project will install infrastructure to promote access to water for all families in the communities in the area direct influenced by the solar plant and adjacent communities. The sizing and engineering project will be previously developed and made available by ENEL (donor), after alignments with the government of the municipality of São Gonçalo do Gurguéia and the government of the State of Piaui",,,Non-VF,,e,Accelerating just energy transition,Energy Efficiency,,,,143571.0-2,BRA,Brazil,,,,,,,,,Enel,,,,,,,,,,,,,,,,,,,,,,,
69,143571.0,BRA/22/007 Desenvolvimento Sul do Piaui,https://open.undp.org/projects/00143571,1733569.0,Capacity Training,Number of students and teachers from São Gonçalo and surrounding municipalities trained in environmental protection practices in degraded areas/use of environmental assets and sustainable energy;,0,200,"This activity/indicator is part of a broader project scope. An environmental training program for public schools will be conducted with two priority focuses: i) conservation of natural resources and control of the environment, especially the local biome, encouraging new habits and sustainable practices; and ii) renewable energies, environment and sustainability.",,,Non-VF,,,Accelerating just energy transition,Renewable Energy,,,,143571.0-3,BRA,Brazil,,,,,,,,,Enel,,,,,,,,,,,,,,,,,,,,,,,
70,6403.0,Electric Mobility Jamaica,PIMS+,1784862.0,Transport Services,Number of beneficaries ,0,20000.0,beneficiaries from e-mobility services ,GEF,0.7,VF,,,,,,,,6403.0-1,JAM,Jamaica,,,,,,,,,,273000.0,,,,,,,,,,,,,,,,,,,,,,
71,6403.0,Electric Mobility Jamaica,PIMS+,1784862.0,Energy (MW added),Installed RE Capacity MW nameplate,0,0.01,Installed capacity by technology type ,,,,,,Close the gap on energy access,Renewable Energy,,,,6403.0-2,JAM,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,6403.0,Electric Mobility Jamaica,PIMS+,1784862.0,GHG Emissions Reduction,GHG emissions mitigated tCO2eq/yr direct,0,76.2,,,,,,,,,,,,6403.0-3,JAM,Jamaica,,,,,,,,,,19900.0,,,,,,,,,,,,,,,,,,,,,,
73,6403.0,Electric Mobility Jamaica,PIMS+,1784862.0,Policy or Regulatory Framework,US$ value of new low-carbon electric mobility project concepts/proposals (with letters of intent from the financiers,0,15000000.0,,,,,,,,,,,,6403.0-4,JAM,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,6403.0,Electric Mobility Jamaica,PIMS+,1784862.0,Capacity Training,Number of sector professionals and students who have successfully completed training and/or academic courses or study projects,0,40.0,20 males; 20 females ,,0.5,,,,,,,,,6403.0-5,JAM,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,6403.0,Electric Mobility Jamaica,PIMS+,1784862.0,Transport Services,Number of users of eMobility services and vehicles under the pilot,0,5000.0,,,,,,,,,,,,6403.0-6,JAM,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,6163,AIM-WELL: Algeria Integrated Management of Waste Energy at the Local Level,PIMS+,4416210.0,Energy (MW added),Quantity of electricity generated (MWe),0,2,Component 2: Creating value through solid waste processing,GEF,,VF,,,Close the gap on energy access,Electricity Access,,,,6163-1,DZA,Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,145179,Support to Algeria energy transition,https://open.undp.org/projects/00145179,400000.0,Policy or Regulatory Framework,New sustainable energy mix for Algeria is defined ,0,1 new energy mix ,"Incubation Fund, Gas based energy model",UNDP,,,,,Close the gap on energy access,Renewable Energy,,,,145179-1,DZA,Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,missing-DZA-1,Italy UNDP Energy Partnership-Algeria,https://www.undp.org/romecentre/undp-italy-energy-partnership,10000.0,Policy or Regulatory Framework,Funding mobilization plans elaborated,0,1,In support to the Italy-Algeria energy partnership through UNDP Rome Centre,Government of Italy ,,,,f,Scale up energy finance,,Italy UNDP Energy Partnership,National Strategy,,missing-DZA-1-1,DZA,Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Electricity Access,# of HHs supported through introduction of solar energy (disaggregated by female-headed households),5600,7560 HH,5600 by 2018 through ERRY I,EU and SIDA,,Non-VF,,,Accelerating just energy transition,Electricity Access,,,,106770.0-1,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Agricultural Services,# of beneficiaries,19,"
363",19 by 2018 through ERRY I,EU and SIDA,,,,,Accelerating just energy transition,Electricity Access,,,,106770.0-2,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Education Services,"# of public institution facilities (health, education, water, and district offices) supported with solar systems",137983,182000,"
210 by 2018 through ERRY I
Number of people benefitting from access to clean energy: 137,983 

111 schools and local offices supported with solar systems by 2022
Number of people benefitting from access to clean energy: 182,000

",EU and SIDA,,,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Electricity Access,,,,106770.0-3,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Small Enterprises,# of solar micro-enterprises established (disaggregated by gender,200,543,200 micro businesses in 2018,EU and SIDA,,,,,Accelerating just energy transition,Electricity Access,,,,106770.0-4,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Agricultural Services,# of HH supported by efficient water and land management,32 HH,80 HH,"4 by 2018
32 farmer's households, 124 hictar farmland, total individual 192.

4 solar water irrigation systems established supporting 4 WUAs by 2022
According to offical documents, the total beneficaries for the 4 systems is 80 HHs",EU and SIDA,,,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Electricity Access,,,,106770.0-5,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Water Services,# of beneficiaries,4462,6195,"3 solar pumping systems + 1 solar powered desalination systems

4 by 2018
818 Households, 1871 women, 2003 men, 243 girls and 345 boys. Total individual 4462

4 solar water pumping systems installed supporting 4 community drinking water projects by 2022
805 HHs
2460 male, 3735 female. Total individual 6195",EU and SIDA,0.39709443099273606,,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Electricity Access,,,,106770.0-6,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Health Services,# of beneficiaries,,60000,"72 solar-powered vaccine refrigerators installed in health centers, benefiting 60,000 individuals by 2022",EU and SIDA,,,,h,Accelerating just energy transition,Electricity Access,,,,106770.0-7,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,106770.0,Enhanced Rural Resilience in Yemen II,http://open.undp.org/projects/00106770,24261743.0,Capacity Training,# of trained and certified women and youth in solar system installation who have adopted solar innovation,0,713,713 women and youth received vocational training in solar system installation by 2022,EU and SIDA,,,,,Accelerating just energy transition,Electricity Access,,,,106770.0-8,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,135714.0,"Supporting Resilient Livelihoods, Food Security and Clim",http://open.undp.org/projects/00135714,2727783.0,Health Services,"Number of beneficiaries
public facilities and households provided with access to renewable energy solutions (disaggregated by facility/household, men/women-headed, sector, and location, women institutions/services ), with support of the intervention",182000 Individuals through ERRY I & II,100000,"The category of this intervention includes education, health, and water.
100 facilities supported with solar systems benfiting 100,000 Individuals  by 2024",EU and SIDA,,Non-VF,,h,Accelerating just energy transition,Electricity Access,,,,135714.0-1,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,135714.0,"Supporting Resilient Livelihoods, Food Security and Clim",http://open.undp.org/projects/00135714,2727783.0,Electricity Access,"Number of public facilities and households provided with access to renewable energy solutions (disaggregated by facility/household, men/women-headed, sector, and location, women institutions/services ), with support of the intervention",13160 through ERRY I & II,500 HH,,EU and SIDA,,,,,Accelerating just energy transition,Electricity Access,,,,135714.0-2,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,135714.0,"Supporting Resilient Livelihoods, Food Security and Clim",http://open.undp.org/projects/00135714,2727783.0,Energy (MW added),"Number of solar/wind energy mini-grids established in small and medium markets and commercial centers and shops, with support of the intervention",0,0.3,"2 Solar and Wind minigrids
Total Capacity is 0.3 Mw
by 2024",EU and SIDA,,,"to the CO: Please estimate the number of MW (is this value per minigrid, or total?)
it is Total",,Close the gap on energy access,Renewable Energy,,,,135714.0-3,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,135714.0,"Supporting Resilient Livelihoods, Food Security and Clim",http://open.undp.org/projects/00135714,2727783.0,Energy (MW added),"Support waste to energy and water desalination business initiatives with the engagement women, youths and private sector for enviroment protection and improvement in collaboration with SDGs Climate initiative.
Number of waste to energy (WtE) plants established",2,0.2,"2 waste to energy plants
0.2 Mw
by 2024",EU and SIDA,,,"to the CO: Please estimate the number of MW (is this value per minigrid, or total?)
it is Total",,Accelerating just energy transition,Energy Efficiency,,,,135714.0-4,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,135714.0,"Supporting Resilient Livelihoods, Food Security and Clim",http://open.undp.org/projects/00135714,2727783.0,Entrepreneurship Training,"Number of people who increase their knowledge and skills on decentralized renewable energy innovation and solutions (disaggregated by: women/men, age), with support of the intervention ",0,500,Training and seed grants,EU and SIDA,,,,,,,,,,135714.0-5,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,135714.0,"Supporting Resilient Livelihoods, Food Security and Clim",http://open.undp.org/projects/00135714,2727783.0,Water Services,"Support waste to energy and water desalination business initiatives with the engagement women, youths and private sector for enviroment protection and improvement in collaboration with SDGs Climate initiative.
Number of Water Desalination established",1,6000,"1 water desalination plant by 2023
initial estimation is 6,000 individual",EU and SIDA,,,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,135714.0-6,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,137393.0,Renewable Energy Improved Access to Health Services,http://open.undp.org/projects/00137393,463769.0,Health Services,"Number of beneficiaries
",1,80000,,KUWAIT FUND FOR ARAB ECONOMIC DEVELOPMENT,,Non-VF,,h,Close the gap on energy access,Renewable Energy,,,,137393.0-1,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,137393.0,Renewable Energy Improved Access to Health Services,http://open.undp.org/projects/00137393,463769.0,Other Energy Services,"Number of beneficiaries
",,11200,32 microgrid stations by 2023,,,,,,Close the gap on energy access,Renewable Energy,,,,137393.0-2,YEM,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
